,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5017,8,8,8,8,8,8,2,8,2,2,8,2,8,3,2,8,3,2,2,3,4,2,3,4
5018,8,8,8,8,8,8,2,8,2,4,8,2,8,1,2,8,3,2,2,1,2,4,3,2
5019,8,8,8,8,8,8,2,8,2,4,8,2,8,1,2,8,3,2,2,1,2,4,3,2
5020,8,8,8,8,8,8,2,8,2,2,8,2,8,1,2,8,3,2,2,1,2,2,3,2
5021,8,8,8,8,8,8,2,8,2,2,8,2,8,1,2,8,3,2,2,1,2,2,3,2
5022,8,8,8,8,8,8,2,8,2,2,8,2,8,1,2,8,1,2,2,1,4,2,1,4
5023,8,8,8,8,8,8,2,8,2,2,8,2,8,1,2,8,1,2,2,1,4,2,1,4
5024,8,8,8,8,8,8,2,8,2,2,8,2,8,1,2,8,1,2,2,1,2,2,1,2
5025,8,8,8,8,8,8,2,8,2,2,8,2,8,1,2,8,1,2,2,1,2,2,1,2
5026,8,8,8,8,8,8,4,8,2,2,8,2,8,1,2,8,1,2,4,1,2,2,1,2
5027,8,8,8,8,8,8,4,8,2,2,8,2,8,1,2,8,1,2,4,1,2,2,1,2
5028,8,8,8,8,8,8,2,8,2,4,8,2,8,1,2,8,1,2,2,1,2,4,1,2
5029,8,8,8,8,8,8,2,8,2,4,8,2,8,1,2,8,1,2,2,1,2,4,1,2
5030,8,8,8,8,8,8,2,8,2,2,8,2,8,3,2,8,1,2,2,3,2,2,1,2
5031,8,8,8,8,8,8,2,8,2,2,8,2,8,3,2,8,1,2,2,3,2,2,1,2
5032,8,8,8,8,8,8,2,8,4,2,8,4,8,1,2,8,1,2,2,1,2,2,1,2
5033,8,8,8,8,8,8,2,8,4,2,8,4,8,1,2,8,1,2,2,1,2,2,1,2
5034,8,8,8,8,8,8,2,8,2,2,8,2,8,1,2,8,1,2,2,1,2,2,1,2
5035,8,8,8,8,8,8,2,8,2,2,8,2,8,1,2,8,1,2,2,1,2,2,1,2
5036,8,8,8,8,8,8,4,8,2,2,8,2,8,3,2,8,1,2,4,3,2,2,1,2
5037,8,8,8,8,8,8,4,8,2,2,8,2,8,3,2,8,1,2,4,3,2,2,1,2
5038,8,8,8,8,8,8,2,8,4,2,8,4,8,1,2,8,1,2,2,1,2,2,1,2
5039,8,8,8,8,8,8,2,8,4,2,8,4,8,1,2,8,1,2,2,1,2,2,1,2
5040,2,2,2,1,1,2,8,2,3,8,1,3,2,8,3,1,8,3,8,8,8,8,8,8
5041,2,2,2,1,1,2,8,2,3,8,1,3,2,8,3,1,8,3,8,8,8,8,8,8
5042,2,2,2,1,3,2,8,2,1,8,3,1,2,8,3,1,8,3,8,8,8,8,8,8
5043,2,2,2,1,3,2,8,2,1,8,3,1,2,8,3,1,8,3,8,8,8,8,8,8
5044,4,2,2,1,1,2,8,2,1,8,1,1,4,8,3,1,8,3,8,8,8,8,8,8
5045,4,2,2,1,1,2,8,2,1,8,1,1,4,8,3,1,8,3,8,8,8,8,8,8
5046,2,2,2,1,1,2,8,2,1,8,1,1,2,8,1,1,8,1,8,8,8,8,8,8
5047,2,2,2,1,1,2,8,2,1,8,1,1,2,8,1,1,8,1,8,8,8,8,8,8
5048,2,2,2,1,3,2,8,2,1,8,3,1,2,8,1,1,8,1,8,8,8,8,8,8
5049,2,2,2,1,3,2,8,2,1,8,3,1,2,8,1,1,8,1,8,8,8,8,8,8
5050,2,4,2,1,1,2,8,4,1,8,1,1,2,8,1,1,8,1,8,8,8,8,8,8
5051,2,4,2,1,1,2,8,4,1,8,1,1,2,8,1,1,8,1,8,8,8,8,8,8
5052,2,2,2,3,1,2,8,2,1,8,1,1,2,8,1,3,8,1,8,8,8,8,8,8
5053,2,2,2,3,1,2,8,2,1,8,1,1,2,8,1,3,8,1,8,8,8,8,8,8
5054,2,2,2,3,1,2,8,2,3,8,1,3,2,8,1,3,8,1,8,8,8,8,8,8
5055,2,2,2,3,1,2,8,2,3,8,1,3,2,8,1,3,8,1,8,8,8,8,8,8
5056,2,2,4,3,1,4,8,2,1,8,1,1,2,8,1,3,8,1,8,8,8,8,8,8
5057,2,2,4,3,1,4,8,2,1,8,1,1,2,8,1,3,8,1,8,8,8,8,8,8
5058,4,2,2,1,1,2,8,2,1,8,1,1,4,8,1,1,8,1,8,8,8,8,8,8
5059,4,2,2,1,1,2,8,2,1,8,1,1,4,8,1,1,8,1,8,8,8,8,8,8
5060,2,4,2,1,1,2,8,4,3,8,1,3,2,8,1,1,8,1,8,8,8,8,8,8
5061,2,4,2,1,1,2,8,4,3,8,1,3,2,8,1,1,8,1,8,8,8,8,8,8
5062,2,2,4,1,3,4,8,2,1,8,3,1,2,8,1,1,8,1,8,8,8,8,8,8
5063,2,2,4,1,3,4,8,2,1,8,3,1,2,8,1,1,8,1,8,8,8,8,8,8
5064,8,2,2,1,1,2,4,2,3,8,1,3,8,8,8,1,8,8,4,8,8,8,8,8
5065,8,2,2,1,1,2,4,2,3,8,1,3,8,8,8,1,8,8,4,8,8,8,8,8
5066,8,2,2,1,3,2,2,2,1,8,3,1,8,8,8,1,8,8,2,8,8,8,8,8
5067,8,2,2,1,3,2,2,2,1,8,3,1,8,8,8,1,8,8,2,8,8,8,8,8
5068,8,2,2,1,1,2,2,2,1,8,1,1,8,8,8,1,8,8,2,8,8,8,8,8
5069,8,2,2,1,1,2,2,2,1,8,1,1,8,8,8,1,8,8,2,8,8,8,8,8
5070,8,2,2,1,1,2,4,2,1,8,1,1,8,8,8,1,8,8,4,8,8,8,8,8
5071,8,2,2,1,1,2,4,2,1,8,1,1,8,8,8,1,8,8,4,8,8,8,8,8
5072,8,2,2,1,3,2,2,2,1,8,3,1,8,8,8,1,8,8,2,8,8,8,8,8
5073,8,2,2,1,3,2,2,2,1,8,3,1,8,8,8,1,8,8,2,8,8,8,8,8
5074,8,4,2,1,1,2,2,4,1,8,1,1,8,8,8,1,8,8,2,8,8,8,8,8
5075,8,4,2,1,1,2,2,4,1,8,1,1,8,8,8,1,8,8,2,8,8,8,8,8
5076,8,2,2,3,1,2,2,2,1,8,1,1,8,8,8,3,8,8,2,8,8,8,8,8
5077,8,2,2,3,1,2,2,2,1,8,1,1,8,8,8,3,8,8,2,8,8,8,8,8
5078,8,2,2,3,1,2,2,2,3,8,1,3,8,8,8,3,8,8,2,8,8,8,8,8
5079,8,2,2,3,1,2,2,2,3,8,1,3,8,8,8,3,8,8,2,8,8,8,8,8
5080,8,2,4,3,1,4,2,2,1,8,1,1,8,8,8,3,8,8,2,8,8,8,8,8
5081,8,2,4,3,1,4,2,2,1,8,1,1,8,8,8,3,8,8,2,8,8,8,8,8
5082,8,2,2,1,1,2,2,2,1,8,1,1,8,8,8,1,8,8,2,8,8,8,8,8
5083,8,2,2,1,1,2,2,2,1,8,1,1,8,8,8,1,8,8,2,8,8,8,8,8
5084,8,4,2,1,1,2,2,4,3,8,1,3,8,8,8,1,8,8,2,8,8,8,8,8
5085,8,4,2,1,1,2,2,4,3,8,1,3,8,8,8,1,8,8,2,8,8,8,8,8
5086,8,2,4,1,3,4,2,2,1,8,3,1,8,8,8,1,8,8,2,8,8,8,8,8
5087,8,2,4,1,3,4,2,2,1,8,3,1,8,8,8,1,8,8,2,8,8,8,8,8
5088,2,8,2,1,1,2,8,8,8,8,1,8,2,4,1,1,8,1,8,4,8,8,8,8
5089,2,8,2,1,1,2,8,8,8,8,1,8,2,4,1,1,8,1,8,4,8,8,8,8
5090,2,8,2,1,3,2,8,8,8,8,3,8,2,2,1,1,8,1,8,2,8,8,8,8
5091,2,8,2,1,3,2,8,8,8,8,3,8,2,2,1,1,8,1,8,2,8,8,8,8
5092,2,8,2,1,1,2,8,8,8,8,1,8,2,2,1,1,8,1,8,2,8,8,8,8
5093,2,8,2,1,1,2,8,8,8,8,1,8,2,2,1,1,8,1,8,2,8,8,8,8
5094,2,8,2,1,1,2,8,8,8,8,1,8,2,4,3,1,8,3,8,4,8,8,8,8
5095,2,8,2,1,1,2,8,8,8,8,1,8,2,4,3,1,8,3,8,4,8,8,8,8
5096,2,8,2,1,3,2,8,8,8,8,3,8,2,2,3,1,8,3,8,2,8,8,8,8
5097,2,8,2,1,3,2,8,8,8,8,3,8,2,2,3,1,8,3,8,2,8,8,8,8
5098,4,8,2,1,1,2,8,8,8,8,1,8,4,2,3,1,8,3,8,2,8,8,8,8
5099,4,8,2,1,1,2,8,8,8,8,1,8,4,2,3,1,8,3,8,2,8,8,8,8
5100,2,8,2,3,1,2,8,8,8,8,1,8,2,2,1,3,8,1,8,2,8,8,8,8
5101,2,8,2,3,1,2,8,8,8,8,1,8,2,2,1,3,8,1,8,2,8,8,8,8
5102,2,8,2,3,1,2,8,8,8,8,1,8,2,2,1,3,8,1,8,2,8,8,8,8
5103,2,8,2,3,1,2,8,8,8,8,1,8,2,2,1,3,8,1,8,2,8,8,8,8
5104,2,8,4,3,1,4,8,8,8,8,1,8,2,2,1,3,8,1,8,2,8,8,8,8
5105,2,8,4,3,1,4,8,8,8,8,1,8,2,2,1,3,8,1,8,2,8,8,8,8
5106,2,8,2,1,1,2,8,8,8,8,1,8,2,2,1,1,8,1,8,2,8,8,8,8
5107,2,8,2,1,1,2,8,8,8,8,1,8,2,2,1,1,8,1,8,2,8,8,8,8
5108,4,8,2,1,1,2,8,8,8,8,1,8,4,2,1,1,8,1,8,2,8,8,8,8
5109,4,8,2,1,1,2,8,8,8,8,1,8,4,2,1,1,8,1,8,2,8,8,8,8
5110,2,8,4,1,3,4,8,8,8,8,3,8,2,2,1,1,8,1,8,2,8,8,8,8
5111,2,8,4,1,3,4,8,8,8,8,3,8,2,2,1,1,8,1,8,2,8,8,8,8
5112,2,2,8,8,8,8,2,2,1,8,8,1,2,4,1,8,8,1,2,4,8,8,8,8
5113,2,2,8,8,8,8,2,2,1,8,8,1,2,4,1,8,8,1,2,4,8,8,8,8
5114,2,2,8,8,8,8,4,2,3,8,8,3,2,2,1,8,8,1,4,2,8,8,8,8
5115,2,2,8,8,8,8,4,2,3,8,8,3,2,2,1,8,8,1,4,2,8,8,8,8
5116,2,2,8,8,8,8,2,2,1,8,8,1,2,2,1,8,8,1,2,2,8,8,8,8
5117,2,2,8,8,8,8,2,2,1,8,8,1,2,2,1,8,8,1,2,2,8,8,8,8
5118,2,2,8,8,8,8,2,2,1,8,8,1,2,4,3,8,8,3,2,4,8,8,8,8
5119,2,2,8,8,8,8,2,2,1,8,8,1,2,4,3,8,8,3,2,4,8,8,8,8
5120,2,2,8,8,8,8,2,2,3,8,8,3,2,2,3,8,8,3,2,2,8,8,8,8
5121,2,2,8,8,8,8,2,2,3,8,8,3,2,2,3,8,8,3,2,2,8,8,8,8
5122,4,2,8,8,8,8,2,2,1,8,8,1,4,2,3,8,8,3,2,2,8,8,8,8
5123,4,2,8,8,8,8,2,2,1,8,8,1,4,2,3,8,8,3,2,2,8,8,8,8
5124,2,2,8,8,8,8,4,2,1,8,8,1,2,2,1,8,8,1,4,2,8,8,8,8
5125,2,2,8,8,8,8,4,2,1,8,8,1,2,2,1,8,8,1,4,2,8,8,8,8
5126,2,2,8,8,8,8,2,2,1,8,8,1,2,2,1,8,8,1,2,2,8,8,8,8
5127,2,2,8,8,8,8,2,2,1,8,8,1,2,2,1,8,8,1,2,2,8,8,8,8
5128,2,4,8,8,8,8,2,4,1,8,8,1,2,2,1,8,8,1,2,2,8,8,8,8
5129,2,4,8,8,8,8,2,4,1,8,8,1,2,2,1,8,8,1,2,2,8,8,8,8
5130,2,2,8,8,8,8,2,2,1,8,8,1,2,2,1,8,8,1,2,2,8,8,8,8
5131,2,2,8,8,8,8,2,2,1,8,8,1,2,2,1,8,8,1,2,2,8,8,8,8
5132,4,2,8,8,8,8,2,2,1,8,8,1,4,2,1,8,8,1,2,2,8,8,8,8
5133,4,2,8,8,8,8,2,2,1,8,8,1,4,2,1,8,8,1,2,2,8,8,8,8
5134,2,4,8,8,8,8,2,4,3,8,8,3,2,2,1,8,8,1,2,2,8,8,8,8
5135,2,4,8,8,8,8,2,4,3,8,8,3,2,2,1,8,8,1,2,2,8,8,8,8
5136,8,8,8,1,1,8,2,8,1,8,1,1,8,4,1,1,8,1,2,4,8,8,8,8
5137,8,8,8,1,1,8,2,8,1,8,1,1,8,4,1,1,8,1,2,4,8,8,8,8
5138,8,8,8,1,1,8,4,8,3,8,1,3,8,2,1,1,8,1,4,2,8,8,8,8
5139,8,8,8,1,1,8,4,8,3,8,1,3,8,2,1,1,8,1,4,2,8,8,8,8
5140,8,8,8,1,3,8,2,8,1,8,3,1,8,2,1,1,8,1,2,2,8,8,8,8
5141,8,8,8,1,3,8,2,8,1,8,3,1,8,2,1,1,8,1,2,2,8,8,8,8
5142,8,8,8,1,1,8,2,8,1,8,1,1,8,4,3,1,8,3,2,4,8,8,8,8
5143,8,8,8,1,1,8,2,8,1,8,1,1,8,4,3,1,8,3,2,4,8,8,8,8
5144,8,8,8,1,1,8,2,8,3,8,1,3,8,2,3,1,8,3,2,2,8,8,8,8
5145,8,8,8,1,1,8,2,8,3,8,1,3,8,2,3,1,8,3,2,2,8,8,8,8
5146,8,8,8,1,3,8,2,8,1,8,3,1,8,2,3,1,8,3,2,2,8,8,8,8
5147,8,8,8,1,3,8,2,8,1,8,3,1,8,2,3,1,8,3,2,2,8,8,8,8
5148,8,8,8,1,1,8,4,8,1,8,1,1,8,2,1,1,8,1,4,2,8,8,8,8
5149,8,8,8,1,1,8,4,8,1,8,1,1,8,2,1,1,8,1,4,2,8,8,8,8
5150,8,8,8,1,1,8,2,8,1,8,1,1,8,2,1,1,8,1,2,2,8,8,8,8
5151,8,8,8,1,1,8,2,8,1,8,1,1,8,2,1,1,8,1,2,2,8,8,8,8
5152,8,8,8,1,3,8,2,8,1,8,3,1,8,2,1,1,8,1,2,2,8,8,8,8
5153,8,8,8,1,3,8,2,8,1,8,3,1,8,2,1,1,8,1,2,2,8,8,8,8
5154,8,8,8,3,1,8,2,8,1,8,1,1,8,2,1,3,8,1,2,2,8,8,8,8
5155,8,8,8,3,1,8,2,8,1,8,1,1,8,2,1,3,8,1,2,2,8,8,8,8
5156,8,8,8,3,1,8,2,8,1,8,1,1,8,2,1,3,8,1,2,2,8,8,8,8
5157,8,8,8,3,1,8,2,8,1,8,1,1,8,2,1,3,8,1,2,2,8,8,8,8
5158,8,8,8,3,1,8,2,8,3,8,1,3,8,2,1,3,8,1,2,2,8,8,8,8
5159,8,8,8,3,1,8,2,8,3,8,1,3,8,2,1,3,8,1,2,2,8,8,8,8
5160,8,2,2,1,1,2,8,2,3,1,1,3,8,8,8,1,3,8,8,8,8,1,3,8
5161,8,2,2,1,1,2,8,2,3,1,1,3,8,8,8,1,3,8,8,8,8,1,3,8
5162,8,2,2,1,3,2,8,2,1,1,3,1,8,8,8,1,3,8,8,8,8,1,3,8
5163,8,2,2,1,3,2,8,2,1,1,3,1,8,8,8,1,3,8,8,8,8,1,3,8
5164,8,2,2,1,1,2,8,2,1,1,1,1,8,8,8,1,3,8,8,8,8,1,3,8
5165,8,2,2,1,1,2,8,2,1,1,1,1,8,8,8,1,3,8,8,8,8,1,3,8
5166,8,2,2,1,1,2,8,2,1,3,1,1,8,8,8,1,1,8,8,8,8,3,1,8
5167,8,2,2,1,1,2,8,2,1,3,1,1,8,8,8,1,1,8,8,8,8,3,1,8
5168,8,2,2,1,3,2,8,2,1,1,3,1,8,8,8,1,1,8,8,8,8,1,1,8
5169,8,2,2,1,3,2,8,2,1,1,3,1,8,8,8,1,1,8,8,8,8,1,1,8
5170,8,4,2,1,1,2,8,4,1,1,1,1,8,8,8,1,1,8,8,8,8,1,1,8
5171,8,4,2,1,1,2,8,4,1,1,1,1,8,8,8,1,1,8,8,8,8,1,1,8
5172,8,2,2,3,1,2,8,2,1,3,1,1,8,8,8,3,1,8,8,8,8,3,1,8
5173,8,2,2,3,1,2,8,2,1,3,1,1,8,8,8,3,1,8,8,8,8,3,1,8
5174,8,2,2,3,1,2,8,2,3,1,1,3,8,8,8,3,1,8,8,8,8,1,1,8
5175,8,2,2,3,1,2,8,2,3,1,1,3,8,8,8,3,1,8,8,8,8,1,1,8
5176,8,2,4,3,1,4,8,2,1,1,1,1,8,8,8,3,1,8,8,8,8,1,1,8
5177,8,2,4,3,1,4,8,2,1,1,1,1,8,8,8,3,1,8,8,8,8,1,1,8
5178,8,2,2,1,1,2,8,2,1,3,1,1,8,8,8,1,1,8,8,8,8,3,1,8
5179,8,2,2,1,1,2,8,2,1,3,1,1,8,8,8,1,1,8,8,8,8,3,1,8
5180,8,4,2,1,1,2,8,4,3,1,1,3,8,8,8,1,1,8,8,8,8,1,1,8
5181,8,4,2,1,1,2,8,4,3,1,1,3,8,8,8,1,1,8,8,8,8,1,1,8
5182,8,2,4,1,3,4,8,2,1,1,3,1,8,8,8,1,1,8,8,8,8,1,1,8
5183,8,2,4,1,3,4,8,2,1,1,3,1,8,8,8,1,1,8,8,8,8,1,1,8
5184,2,8,2,1,1,2,8,8,8,1,1,8,2,8,1,1,3,1,8,8,8,1,3,8
5185,2,8,2,1,1,2,8,8,8,1,1,8,2,8,1,1,3,1,8,8,8,1,3,8
5186,2,8,2,1,3,2,8,8,8,1,3,8,2,8,1,1,3,1,8,8,8,1,3,8
5187,2,8,2,1,3,2,8,8,8,1,3,8,2,8,1,1,3,1,8,8,8,1,3,8
5188,2,8,2,1,1,2,8,8,8,1,1,8,2,8,1,1,3,1,8,8,8,1,3,8
5189,2,8,2,1,1,2,8,8,8,1,1,8,2,8,1,1,3,1,8,8,8,1,3,8
5190,2,8,2,1,1,2,8,8,8,3,1,8,2,8,3,1,1,3,8,8,8,3,1,8
5191,2,8,2,1,1,2,8,8,8,3,1,8,2,8,3,1,1,3,8,8,8,3,1,8
5192,2,8,2,1,3,2,8,8,8,1,3,8,2,8,3,1,1,3,8,8,8,1,1,8
5193,2,8,2,1,3,2,8,8,8,1,3,8,2,8,3,1,1,3,8,8,8,1,1,8
5194,4,8,2,1,1,2,8,8,8,1,1,8,4,8,3,1,1,3,8,8,8,1,1,8
5195,4,8,2,1,1,2,8,8,8,1,1,8,4,8,3,1,1,3,8,8,8,1,1,8
5196,2,8,2,3,1,2,8,8,8,3,1,8,2,8,1,3,1,1,8,8,8,3,1,8
5197,2,8,2,3,1,2,8,8,8,3,1,8,2,8,1,3,1,1,8,8,8,3,1,8
5198,2,8,2,3,1,2,8,8,8,1,1,8,2,8,1,3,1,1,8,8,8,1,1,8
5199,2,8,2,3,1,2,8,8,8,1,1,8,2,8,1,3,1,1,8,8,8,1,1,8
5200,2,8,4,3,1,4,8,8,8,1,1,8,2,8,1,3,1,1,8,8,8,1,1,8
5201,2,8,4,3,1,4,8,8,8,1,1,8,2,8,1,3,1,1,8,8,8,1,1,8
5202,2,8,2,1,1,2,8,8,8,3,1,8,2,8,1,1,1,1,8,8,8,3,1,8
5203,2,8,2,1,1,2,8,8,8,3,1,8,2,8,1,1,1,1,8,8,8,3,1,8
5204,4,8,2,1,1,2,8,8,8,1,1,8,4,8,1,1,1,1,8,8,8,1,1,8
5205,4,8,2,1,1,2,8,8,8,1,1,8,4,8,1,1,1,1,8,8,8,1,1,8
5206,2,8,4,1,3,4,8,8,8,1,3,8,2,8,1,1,1,1,8,8,8,1,1,8
5207,2,8,4,1,3,4,8,8,8,1,3,8,2,8,1,1,1,1,8,8,8,1,1,8
5208,2,2,8,8,8,8,8,2,1,1,8,1,2,8,1,8,3,1,8,8,8,1,3,8
5209,2,2,8,8,8,8,8,2,1,1,8,1,2,8,1,8,3,1,8,8,8,1,3,8
5210,2,2,8,8,8,8,8,2,3,1,8,3,2,8,1,8,3,1,8,8,8,1,3,8
5211,2,2,8,8,8,8,8,2,3,1,8,3,2,8,1,8,3,1,8,8,8,1,3,8
5212,2,2,8,8,8,8,8,2,1,1,8,1,2,8,1,8,3,1,8,8,8,1,3,8
5213,2,2,8,8,8,8,8,2,1,1,8,1,2,8,1,8,3,1,8,8,8,1,3,8
5214,2,2,8,8,8,8,8,2,1,3,8,1,2,8,3,8,1,3,8,8,8,3,1,8
5215,2,2,8,8,8,8,8,2,1,3,8,1,2,8,3,8,1,3,8,8,8,3,1,8
5216,2,2,8,8,8,8,8,2,3,1,8,3,2,8,3,8,1,3,8,8,8,1,1,8
5217,2,2,8,8,8,8,8,2,3,1,8,3,2,8,3,8,1,3,8,8,8,1,1,8
5218,4,2,8,8,8,8,8,2,1,1,8,1,4,8,3,8,1,3,8,8,8,1,1,8
5219,4,2,8,8,8,8,8,2,1,1,8,1,4,8,3,8,1,3,8,8,8,1,1,8
5220,2,2,8,8,8,8,8,2,1,3,8,1,2,8,1,8,1,1,8,8,8,3,1,8
5221,2,2,8,8,8,8,8,2,1,3,8,1,2,8,1,8,1,1,8,8,8,3,1,8
5222,2,2,8,8,8,8,8,2,1,1,8,1,2,8,1,8,1,1,8,8,8,1,1,8
5223,2,2,8,8,8,8,8,2,1,1,8,1,2,8,1,8,1,1,8,8,8,1,1,8
5224,2,4,8,8,8,8,8,4,1,1,8,1,2,8,1,8,1,1,8,8,8,1,1,8
5225,2,4,8,8,8,8,8,4,1,1,8,1,2,8,1,8,1,1,8,8,8,1,1,8
5226,2,2,8,8,8,8,8,2,1,3,8,1,2,8,1,8,1,1,8,8,8,3,1,8
5227,2,2,8,8,8,8,8,2,1,3,8,1,2,8,1,8,1,1,8,8,8,3,1,8
5228,4,2,8,8,8,8,8,2,1,1,8,1,4,8,1,8,1,1,8,8,8,1,1,8
5229,4,2,8,8,8,8,8,2,1,1,8,1,4,8,1,8,1,1,8,8,8,1,1,8
5230,2,4,8,8,8,8,8,4,3,1,8,3,2,8,1,8,1,1,8,8,8,1,1,8
5231,2,4,8,8,8,8,8,4,3,1,8,3,2,8,1,8,1,1,8,8,8,1,1,8
5232,8,8,8,1,1,8,8,8,1,1,1,1,8,8,1,1,3,1,8,8,8,1,3,8
5233,8,8,8,1,1,8,8,8,1,1,1,1,8,8,1,1,3,1,8,8,8,1,3,8
5234,8,8,8,1,1,8,8,8,3,1,1,3,8,8,1,1,3,1,8,8,8,1,3,8
5235,8,8,8,1,1,8,8,8,3,1,1,3,8,8,1,1,3,1,8,8,8,1,3,8
5236,8,8,8,1,3,8,8,8,1,1,3,1,8,8,1,1,3,1,8,8,8,1,3,8
5237,8,8,8,1,3,8,8,8,1,1,3,1,8,8,1,1,3,1,8,8,8,1,3,8
5238,8,8,8,1,1,8,8,8,1,3,1,1,8,8,3,1,1,3,8,8,8,3,1,8
5239,8,8,8,1,1,8,8,8,1,3,1,1,8,8,3,1,1,3,8,8,8,3,1,8
5240,8,8,8,1,1,8,8,8,3,1,1,3,8,8,3,1,1,3,8,8,8,1,1,8
5241,8,8,8,1,1,8,8,8,3,1,1,3,8,8,3,1,1,3,8,8,8,1,1,8
5242,8,8,8,1,3,8,8,8,1,1,3,1,8,8,3,1,1,3,8,8,8,1,1,8
5243,8,8,8,1,3,8,8,8,1,1,3,1,8,8,3,1,1,3,8,8,8,1,1,8
5244,8,8,8,1,1,8,8,8,1,3,1,1,8,8,1,1,1,1,8,8,8,3,1,8
5245,8,8,8,1,1,8,8,8,1,3,1,1,8,8,1,1,1,1,8,8,8,3,1,8
5246,8,8,8,1,1,8,8,8,1,1,1,1,8,8,1,1,1,1,8,8,8,1,1,8
5247,8,8,8,1,1,8,8,8,1,1,1,1,8,8,1,1,1,1,8,8,8,1,1,8
5248,8,8,8,1,3,8,8,8,1,1,3,1,8,8,1,1,1,1,8,8,8,1,1,8
5249,8,8,8,1,3,8,8,8,1,1,3,1,8,8,1,1,1,1,8,8,8,1,1,8
5250,8,8,8,3,1,8,8,8,1,3,1,1,8,8,1,3,1,1,8,8,8,3,1,8
5251,8,8,8,3,1,8,8,8,1,3,1,1,8,8,1,3,1,1,8,8,8,3,1,8
5252,8,8,8,3,1,8,8,8,1,1,1,1,8,8,1,3,1,1,8,8,8,1,1,8
5253,8,8,8,3,1,8,8,8,1,1,1,1,8,8,1,3,1,1,8,8,8,1,1,8
5254,8,8,8,3,1,8,8,8,3,1,1,3,8,8,1,3,1,1,8,8,8,1,1,8
5255,8,8,8,3,1,8,8,8,3,1,1,3,8,8,1,3,1,1,8,8,8,1,1,8
5256,8,8,2,1,1,2,8,8,8,1,1,8,8,8,8,1,3,8,8,8,4,1,3,4
5257,8,8,2,1,1,2,8,8,8,1,1,8,8,8,8,1,3,8,8,8,4,1,3,4
5258,8,8,2,1,3,2,8,8,8,1,3,8,8,8,8,1,3,8,8,8,2,1,3,2
5259,8,8,2,1,3,2,8,8,8,1,3,8,8,8,8,1,3,8,8,8,2,1,3,2
5260,8,8,2,1,1,2,8,8,8,1,1,8,8,8,8,1,3,8,8,8,2,1,3,2
5261,8,8,2,1,1,2,8,8,8,1,1,8,8,8,8,1,3,8,8,8,2,1,3,2
5262,8,8,2,1,1,2,8,8,8,3,1,8,8,8,8,1,1,8,8,8,4,3,1,4
5263,8,8,2,1,1,2,8,8,8,3,1,8,8,8,8,1,1,8,8,8,4,3,1,4
5264,8,8,2,1,3,2,8,8,8,1,3,8,8,8,8,1,1,8,8,8,2,1,1,2
5265,8,8,2,1,3,2,8,8,8,1,3,8,8,8,8,1,1,8,8,8,2,1,1,2
5266,8,8,2,1,1,2,8,8,8,1,1,8,8,8,8,1,1,8,8,8,2,1,1,2
5267,8,8,2,1,1,2,8,8,8,1,1,8,8,8,8,1,1,8,8,8,2,1,1,2
5268,8,8,2,3,1,2,8,8,8,3,1,8,8,8,8,3,1,8,8,8,2,3,1,2
5269,8,8,2,3,1,2,8,8,8,3,1,8,8,8,8,3,1,8,8,8,2,3,1,2
5270,8,8,2,3,1,2,8,8,8,1,1,8,8,8,8,3,1,8,8,8,2,1,1,2
5271,8,8,2,3,1,2,8,8,8,1,1,8,8,8,8,3,1,8,8,8,2,1,1,2
5272,8,8,4,3,1,4,8,8,8,1,1,8,8,8,8,3,1,8,8,8,2,1,1,2
5273,8,8,4,3,1,4,8,8,8,1,1,8,8,8,8,3,1,8,8,8,2,1,1,2
5274,8,8,2,1,1,2,8,8,8,3,1,8,8,8,8,1,1,8,8,8,2,3,1,2
5275,8,8,2,1,1,2,8,8,8,3,1,8,8,8,8,1,1,8,8,8,2,3,1,2
5276,8,8,2,1,1,2,8,8,8,1,1,8,8,8,8,1,1,8,8,8,2,1,1,2
5277,8,8,2,1,1,2,8,8,8,1,1,8,8,8,8,1,1,8,8,8,2,1,1,2
5278,8,8,4,1,3,4,8,8,8,1,3,8,8,8,8,1,1,8,8,8,2,1,1,2
5279,8,8,4,1,3,4,8,8,8,1,3,8,8,8,8,1,1,8,8,8,2,1,1,2
5280,8,2,8,8,8,8,2,2,1,1,8,1,8,8,8,8,3,8,2,8,4,1,3,4
5281,8,2,8,8,8,8,2,2,1,1,8,1,8,8,8,8,3,8,2,8,4,1,3,4
5282,8,2,8,8,8,8,2,2,3,1,8,3,8,8,8,8,3,8,2,8,2,1,3,2
5283,8,2,8,8,8,8,2,2,3,1,8,3,8,8,8,8,3,8,2,8,2,1,3,2
5284,8,2,8,8,8,8,2,2,1,1,8,1,8,8,8,8,3,8,2,8,2,1,3,2
5285,8,2,8,8,8,8,2,2,1,1,8,1,8,8,8,8,3,8,2,8,2,1,3,2
5286,8,2,8,8,8,8,2,2,1,3,8,1,8,8,8,8,1,8,2,8,4,3,1,4
5287,8,2,8,8,8,8,2,2,1,3,8,1,8,8,8,8,1,8,2,8,4,3,1,4
5288,8,2,8,8,8,8,4,2,3,1,8,3,8,8,8,8,1,8,4,8,2,1,1,2
5289,8,2,8,8,8,8,4,2,3,1,8,3,8,8,8,8,1,8,4,8,2,1,1,2
